INDEX;0;1;2;3;4;5;6;7;8;9;PREDICTEDCLASS;TRUECLASS
6119;-44.904;10.408;15.628;17.193;-0.8140;-103.529;-206.435;229.931;-26.872;116.870;7;7
6120;-32.836;-109.307;-105.489;-10.573;11.244;161.782;72.888;-76.818;72.748;0.2760;5;5
6121;-44.011;0.1223;-0.4179;-0.2437;17.720;-44.893;-134.648;210.453;-76.843;59.540;7;7
6122;14.214;-107.757;-94.461;-22.106;41.232;107.735;236.578;-173.256;34.180;-33.758;6;6
6123;72.469;123.022;334.913;107.104;-190.657;-161.008;-78.374;-72.272;57.361;-185.440;2;2
6124;19.656;-208.821;-26.010;59.321;-36.266;25.831;-111.309;-0.1141;133.974;172.404;9;9
6125;-94.007;185.924;-60.662;0.6765;32.433;-65.993;-30.968;0.0135;42.110;-0.8992;1;1
6126;0.1746;-170.457;-40.023;62.237;-23.265;20.019;-88.411;-0.2135;106.686;162.838;9;9
6127;309.427;-247.630;-0.3410;-52.468;-146.888;70.381;77.246;-45.682;-30.637;74.685;0;0
6128;-0.2179;-101.552;-118.870;-42.476;17.133;140.785;259.168;-138.311;54.041;-76.809;6;6
6129;305.148;-227.371;16.383;-87.000;-159.141;63.717;95.664;-57.864;15.467;28.718;0;0
6130;37.428;-101.438;-93.108;-89.240;0.5904;149.286;294.808;-196.101;42.037;-65.811;6;6
6131;296.276;-233.188;40.425;-74.878;-117.936;37.601;108.022;-98.929;-15.919;61.080;0;0
6132;25.536;119.994;328.183;91.155;-221.865;-156.012;-135.902;-37.889;129.594;-142.697;2;2
6133;285.440;-248.408;-0.9628;-40.033;-77.495;11.944;107.522;-71.693;-25.054;95.198;0;0
6134;14.777;-92.168;-103.478;0.4990;27.237;89.550;247.251;-170.455;56.489;-61.003;6;6
6135;-21.532;134.608;0.6482;-13.233;0.4568;-82.976;0.4101;0.0462;43.070;-68.390;1;1
6136;-35.506;-107.953;-145.236;43.199;-13.091;185.837;63.493;-67.665;51.273;25.953;5;5
6137;26.720;-144.668;-19.058;-43.418;-18.824;-10.467;57.809;-94.976;180.597;90.419;8;8
6138;-122.925;24.359;-130.524;-48.165;272.036;-37.152;12.115;15.072;-42.035;69.418;4;4
6139;-52.454;40.715;-13.036;191.811;-118.925;24.138;-43.180;-113.981;159.721;-47.180;3;3
6140;174.632;-198.119;-25.308;-53.703;-70.654;107.569;100.068;-20.643;-27.751;-0.4978;0;0
6141;-59.780;141.844;-37.184;0.4651;24.291;-84.233;-18.993;33.574;25.026;-17.671;1;1
6142;-16.628;-90.254;-124.871;21.411;0.6661;155.770;49.746;-87.149;58.325;23.726;5;5
6143;-64.693;30.896;-119.007;-94.173;218.536;-71.669;42.052;-11.434;10.000;51.740;4;4
6144;-20.629;30.045;-39.006;-68.990;225.931;-87.141;28.419;0.9582;-91.124;17.551;4;4
6145;0.1399;-119.140;-51.220;0.9501;-12.713;39.440;-0.8532;-67.062;160.920;56.889;8;8
6146;-56.637;-137.714;-167.988;0.7334;-21.944;219.130;43.334;-73.942;154.006;27.065;5;5
6147;-84.911;44.805;-51.602;0.4076;40.329;-54.660;-205.729;236.799;-55.249;119.715;7;7
6148;-0.8646;-92.520;-143.947;16.866;12.164;168.578;53.869;-118.252;72.564;30.257;5;5
6149;-46.507;10.417;-20.560;10.113;-13.257;-68.932;-184.634;180.755;0.6294;124.512;7;7
6150;-0.8073;-183.464;-26.682;-0.5096;-104.444;73.956;26.105;-87.019;246.465;76.295;8;8
6151;-18.013;-51.902;-55.094;235.205;-55.801;103.709;-46.357;-120.894;53.780;0.7144;3;3
6152;-102.380;49.955;-148.727;-92.943;247.289;-52.167;-20.981;36.169;-17.863;90.389;4;4
6153;37.155;-159.408;0.6197;10.459;-134.426;53.053;-0.3296;-81.481;212.433;69.707;8;8
6154;60.307;-172.126;-70.771;0.4500;-108.641;65.604;11.035;-133.304;249.609;105.607;8;8
6155;-0.9251;-139.108;-151.741;86.892;-23.762;254.940;95.740;-198.701;58.056;43.794;5;5
6156;56.732;83.065;256.279;33.119;-79.690;-119.108;-0.9013;-41.672;-0.4777;-164.941;2;2
6157;30.200;-183.300;-36.465;33.384;-0.1592;-0.7733;-52.973;-16.090;121.284;138.776;9;9
6158;-64.850;54.619;-14.730;50.669;-22.062;-79.788;-204.360;188.658;11.846;88.319;7;7
6159;-44.662;143.087;-14.618;10.876;19.615;-100.290;-23.414;14.801;34.614;-25.287;1;1
6160;-79.351;-59.816;27.621;212.109;-97.650;40.279;-86.029;-39.458;148.583;-26.481;3;3
6161;110.164;-178.540;-11.762;-37.242;-69.287;0.2691;98.744;-149.340;164.749;97.810;8;8
6162;-61.124;141.163;-48.536;23.503;26.343;-72.462;-21.777;11.213;23.636;-0.9904;1;1
6163;206.523;-228.126;0.2243;-42.335;-55.358;94.512;106.370;-56.974;-57.238;30.435;0;0
6164;-69.185;39.739;-11.189;16.254;27.043;-72.894;-228.798;239.987;-72.323;129.374;7;7
6165;-47.537;-207.418;-92.500;89.731;-55.818;245.621;-0.8226;-145.332;152.325;92.323;5;5
6166;21.915;-71.365;-11.939;69.381;-14.529;-18.357;-68.688;-100.500;108.065;108.832;9;9
6167;-12.834;-60.338;-100.185;-76.209;68.544;92.647;246.578;-152.694;18.136;-27.455;6;6
6168;14.941;-81.752;-19.982;38.514;36.544;-65.302;-69.296;-20.357;59.851;132.907;9;9
6169;-67.325;-23.075;-92.287;-94.954;228.394;-48.022;53.245;-0.8268;-13.864;71.761;4;4
6170;-36.411;37.786;30.543;-0.3834;-15.675;-101.833;-195.209;176.363;0.4953;99.426;7;7
6171;-33.130;22.081;59.273;27.739;-26.256;-113.817;-214.785;210.491;-24.189;94.508;7;7
6172;44.885;-192.004;-44.619;41.445;-63.273;73.915;-22.738;-59.982;120.752;110.588;8;9
6173;36.697;-135.014;-20.155;-28.007;57.869;-61.106;-40.443;-0.9352;84.219;129.765;9;9
6174;0.8217;-50.216;-87.608;156.691;-73.302;140.761;44.003;-147.582;55.910;-18.356;3;3
6175;-58.216;20.825;-130.173;-77.623;227.018;-64.816;19.449;-0.7871;-0.5952;67.435;4;4
6176;-118.049;27.232;-103.445;-0.5902;215.043;-23.961;0.8638;29.193;-78.968;71.120;4;4
6177;-61.861;-39.511;-75.836;221.960;-67.088;96.358;-69.726;-49.825;85.571;0.4215;3;3
6178;52.837;-134.380;-11.649;-37.721;-72.934;14.849;30.644;-108.255;208.266;65.558;8;8
6179;0.5353;-157.032;-102.193;0.7039;0.9540;154.711;234.262;-177.198;68.356;-30.833;6;6
6180;43.307;59.111;247.140;44.967;-74.757;-115.818;-36.372;-24.087;20.724;-163.887;2;2
6181;207.293;-158.080;0.4663;-19.512;-47.439;-30.247;31.761;-0.3215;-44.967;60.112;0;0
6182;-30.042;148.888;-0.7923;0.0409;15.579;-97.722;-27.274;25.488;0.0239;-16.433;1;1
6183;0.7292;30.333;195.852;0.4818;-53.875;-61.599;-28.145;-15.266;-0.3098;-81.314;2;2
6184;-14.652;-98.001;-24.547;164.450;-55.947;27.586;-67.308;-63.275;84.922;89.858;3;3
6185;-94.364;25.975;-116.906;-30.244;219.407;-72.794;-53.791;14.697;33.759;80.460;4;4
6186;-26.304;-136.262;-177.045;48.871;-21.740;206.143;16.868;-121.323;112.407;105.067;5;5
6187;36.044;-47.133;-47.403;-87.305;67.037;64.276;185.755;-126.866;-16.899;-40.740;6;6
6188;14.068;-52.429;-10.817;-20.474;25.504;-91.637;-146.620;164.089;-26.580;142.081;7;7
6189;-70.984;-0.4966;-33.579;31.372;17.042;-0.2430;-0.2011;-60.668;168.676;-39.839;8;8
6190;-29.762;-37.607;-67.856;-13.666;82.855;-44.377;-84.153;56.909;13.548;134.932;9;9
6191;228.962;-163.981;45.656;-47.814;-91.570;-30.247;28.622;0.6725;-29.256;50.377;0;0
6192;-30.362;126.948;-25.214;-19.075;16.325;-68.955;0.6798;21.078;13.223;-42.334;1;1
6193;21.297;46.036;210.754;25.966;-47.771;-73.661;-50.595;-38.141;-17.533;-72.571;2;2
6194;-19.034;-107.731;-34.879;147.011;-11.569;51.469;-91.052;-50.960;55.165;92.507;3;3
6195;-96.569;0.5390;-71.349;0.2486;202.963;-47.721;-57.145;0.8669;-11.303;78.394;4;4
6196;-17.592;-216.744;-140.141;50.769;-50.763;217.807;57.812;-68.613;73.550;104.228;5;5
6197;24.961;-101.686;-69.584;-0.1481;34.264;60.773;185.838;-110.442;0.7822;-23.329;6;6
6198;-17.438;-29.880;-43.450;-30.045;38.510;-51.792;-132.230;171.038;-22.962;110.680;7;7
6199;-70.826;-89.351;-47.603;34.720;-19.104;36.701;-22.120;-56.129;244.249;-0.4361;8;8
6200;-40.197;-94.902;-60.799;27.327;73.162;-23.550;-105.005;77.198;11.403;153.832;9;9
6201;213.288;-165.064;46.688;-16.370;-47.249;-49.156;44.463;-47.196;-18.798;66.408;0;0
6202;-15.302;112.661;-0.9777;-24.299;22.319;-66.794;0.4167;23.530;-0.2355;-42.406;1;1
6203;11.626;31.175;217.367;0.2892;-54.283;-113.013;-97.360;25.779;-0.9505;-11.337;2;2
6204;17.735;-117.020;0.1014;153.363;-88.436;23.724;-58.908;-58.259;85.748;82.483;3;3
6205;-55.545;0.0240;-77.921;-12.662;180.712;-65.748;-52.233;10.755;0.3633;77.751;4;4
6206;0.2212;-132.213;-106.545;94.113;-31.917;183.723;13.785;-121.192;37.191;71.996;5;5
6207;14.613;-74.415;-65.627;-19.222;32.663;80.891;186.353;-121.067;0.9728;-40.149;6;6
6208;-15.432;-27.886;-0.9777;0.3278;-0.9107;-60.486;-124.070;139.025;0.4797;102.490;7;7
6209;-28.209;-22.713;-26.313;21.397;-0.8715;-37.651;-31.346;-46.711;172.693;12.300;8;8
6210;-27.723;-72.175;-39.523;0.2262;38.515;-34.829;-81.773;66.584;33.181;132.551;9;9
6211;220.246;-171.670;21.023;-30.541;-63.444;-40.611;72.772;-43.493;0.4962;40.358;0;0
6212;-65.546;-18.254;-51.678;57.084;-24.755;0.3812;-52.956;-50.301;208.805;0.0680;8;8
6213;19.418;-63.831;-43.559;168.506;-62.691;58.163;-0.0608;-119.748;63.112;23.269;3;3
6214;-37.931;-20.184;-109.308;-0.3916;90.927;-40.996;-99.037;60.557;18.055;155.060;9;9
6215;14.227;-44.534;-96.906;27.696;0.5958;107.511;-0.5141;-72.637;-0.7953;74.988;5;5
6216;-0.2543;-143.600;-97.918;65.258;-31.359;183.260;43.901;-113.503;34.268;69.499;5;5
6217;-0.5778;26.975;180.268;11.088;-66.733;-76.763;-49.274;0.0757;33.225;-57.583;2;2
6218;28.678;-34.775;-51.400;-60.407;70.367;40.289;153.316;-103.295;-31.732;-13.058;6;6
6219;-25.381;-22.623;-16.689;34.825;-17.690;-0.9312;-22.800;-62.169;162.188;-16.981;8;8
6220;-42.291;-24.738;-54.530;-0.2664;181.417;-45.928;-36.507;18.021;-43.163;62.881;4;4
6221;-45.456;-43.893;-66.606;28.659;53.969;-40.473;-96.600;59.658;29.915;141.311;9;9
6222;-29.454;128.079;0.0280;-12.803;20.637;-80.327;-17.756;30.190;-0.8029;-25.609;1;1
6223;-14.761;-0.2869;-33.212;-26.577;58.737;-74.267;-111.515;144.407;-40.006;93.698;7;7
6224;-25.700;127.311;-10.501;-13.526;28.230;-92.300;-13.769;34.295;-0.5200;-26.024;1;1
6225;-28.914;27.903;159.197;23.748;-23.692;-57.176;-39.720;-0.4708;-0.4757;-51.849;2;2
6226;18.622;-66.833;0.5071;163.844;-57.896;24.927;-77.791;-30.625;0.2515;53.796;3;3
6227;0.3625;-54.100;-142.022;75.386;-0.5673;129.792;-31.579;-57.846;20.439;60.685;5;5
6228;-111.911;-112.954;-78.598;69.394;44.508;0.5028;-119.538;89.143;54.437;201.022;9;9
6229;24.004;-50.470;-26.405;-33.753;53.499;30.517;166.155;-94.167;-31.424;-41.155;6;6
6230;-64.583;-73.689;-88.025;0.8439;96.308;-20.039;-85.154;54.688;34.623;157.831;9;9
6231;-11.661;127.362;0.6667;-12.647;11.152;-87.311;-15.024;23.600;-0.6300;-32.249;1;1
6232;-31.291;140.534;-0.4331;-28.251;26.020;-103.436;-28.942;47.502;0.5643;-21.331;1;1
6233;-14.821;108.567;-0.0477;-26.295;21.552;-73.546;-14.733;31.630;0.1040;-31.147;1;1
6234;-17.324;15.198;146.121;10.395;-52.545;-54.794;-82.766;-0.0490;43.649;-16.115;2;2
6235;-24.259;-73.483;-65.331;44.043;44.311;-43.983;-136.060;89.410;12.386;176.708;9;9
6236;13.518;-65.148;-132.781;12.592;-11.779;155.267;28.353;-89.812;32.578;51.586;5;5
6237;24.537;-41.765;-36.383;-54.999;42.427;25.208;131.662;-55.816;-28.573;-11.995;6;6
6238;-18.029;-44.362;38.978;62.247;-97.107;11.852;-0.7336;-78.374;197.349;-57.767;8;8
6239;-18.891;118.361;0.5953;-39.494;15.606;-82.055;-25.459;43.694;11.929;-39.563;1;1
6240;0.3118;0.1725;221.703;0.4546;-43.785;-88.206;-83.283;0.2218;0.2975;-13.807;2;2
6241;205.104;-66.168;0.6038;-20.026;-27.234;-64.458;43.270;-78.247;-12.741;16.469;0;0
6242;16.580;-32.939;-34.496;-41.872;50.692;-39.056;-102.253;160.525;-78.132;88.978;7;7
6243;-26.270;-61.905;-47.070;-30.786;45.381;0.2434;-56.985;146.109;-36.871;53.596;7;7
6244;0.2484;-58.655;-86.864;50.405;-0.8260;120.480;-0.6356;-67.327;0.8145;42.982;5;5
6245;-22.713;-38.303;-31.358;0.6706;-26.551;0.1589;-17.172;-38.420;154.494;0.9659;8;8
6246;-59.838;20.597;217.568;14.079;-20.960;-75.724;-43.659;0.7395;14.924;-76.456;2;2
6247;-47.319;-66.503;-50.616;29.489;41.902;-40.849;-124.452;85.516;37.231;159.009;9;9
6248;-13.364;-60.511;-0.7625;37.311;-65.049;0.7356;-56.876;-33.190;178.285;19.545;8;8
6249;-44.755;-63.094;-71.635;29.254;47.404;-40.852;-102.865;68.453;49.504;148.750;9;9
6250;185.375;-117.251;-41.130;-19.835;-18.422;0.9262;80.107;-82.789;-22.712;43.297;0;0
6251;-33.352;41.015;-57.919;-48.402;149.021;-53.040;-59.663;28.089;-24.724;51.302;4;4
6252;19.283;-46.936;-53.226;-33.734;68.732;10.544;147.241;-61.464;-36.581;-17.831;6;6
6253;-0.1385;-20.244;0.4675;0.3815;-0.1769;-66.097;-137.586;163.572;-37.933;94.920;7;7
6254;-23.051;108.288;-11.741;-29.262;30.716;-77.282;-0.8894;37.809;-0.2694;-29.184;1;1
6255;10.626;-99.440;-0.2120;170.347;-35.707;28.536;-57.868;-115.373;73.621;71.868;3;3
6256;-45.406;12.136;-89.697;-0.6877;186.477;-47.574;-49.991;10.525;-30.259;72.077;4;4
6257;-28.396;-168.836;-135.338;90.362;-39.075;241.533;35.983;-104.567;48.610;74.217;5;5
6258;12.884;-44.869;-46.325;0.7606;42.381;44.718;182.073;-116.438;-0.7947;-67.211;6;6
6259;220.463;-201.973;-19.510;-0.7342;-60.570;27.407;72.686;-70.101;-13.433;83.040;0;0
6260;20.653;-126.781;-0.2086;175.644;-60.877;43.639;-56.733;-111.928;80.099;92.944;3;3
6261;14.142;-33.989;-45.342;-39.832;46.602;54.031;170.930;-118.230;0.8861;-67.140;6;6
6262;-18.266;-68.251;-53.662;31.852;-18.650;14.498;-21.708;-63.782;198.694;0.2690;8;8
6263;21.880;-69.444;0.5276;61.557;-41.722;-43.929;-145.560;181.916;-57.039;101.223;7;7
6264;243.873;-160.690;26.852;-0.3524;27.615;-42.683;66.781;-124.257;-72.052;71.800;0;0
6265;-27.595;-32.140;-55.039;-0.0541;136.492;-81.551;-15.410;0.4861;17.371;67.392;4;4
6266;-69.334;23.305;180.566;22.661;-30.145;-58.418;-70.553;-0.9899;47.117;-22.922;2;2
6267;-0.6762;16.815;-0.4461;-13.782;17.731;-73.518;-119.462;127.610;-25.779;83.715;7;7
6268;-19.841;-22.179;-52.808;-10.207;167.678;-59.971;-17.018;-0.8842;-26.219;63.677;4;4
6269;10.644;-66.183;-19.727;-12.517;20.693;-56.431;-112.693;191.625;-46.489;87.354;7;7
6270;-0.3452;-102.256;-124.623;51.805;0.8014;168.780;-0.1070;-64.413;0.3240;65.364;5;5
6271;-60.240;-13.563;-78.485;-0.5896;162.112;-47.063;-56.631;23.140;-0.0854;88.084;4;4
6272;-0.3324;-59.840;17.241;172.523;-62.557;17.584;-46.818;-88.267;54.510;52.998;3;3
6273;31.781;-43.800;-0.7729;0.4987;109.981;-90.758;-16.497;-10.465;-14.643;54.684;4;4
6274;23.956;0.2192;180.387;-0.4254;-64.792;-80.326;-68.936;40.152;0.6647;-41.580;2;2
6275;10.706;-76.700;0.9729;28.160;-43.614;-11.061;-22.550;-67.006;171.595;0.7780;8;8
6276;-15.497;104.807;-0.2448;-43.917;23.696;-59.578;0.2498;28.085;0.4736;-54.605;1;1
6277;13.820;-133.873;-89.511;42.393;-27.139;146.618;51.714;-83.164;21.018;60.025;5;5
6278;-19.486;114.624;0.5367;-30.441;25.894;-74.703;-27.128;34.426;-11.934;-24.431;1;1
6279;-34.569;21.989;166.708;-17.850;28.271;-61.674;-73.257;21.087;-27.800;-29.988;2;2
6280;229.076;-180.539;58.856;-28.563;-0.4511;-98.417;66.435;-53.776;-14.959;57.445;0;0
6281;-59.681;19.135;217.100;40.012;-33.011;-61.201;-109.331;0.6859;0.2226;-18.513;2;2
6282;0.2418;-204.305;-104.861;61.288;-71.358;232.880;71.998;-151.522;119.328;54.819;5;5
6283;26.575;-36.823;-33.194;-46.809;43.770;0.9712;120.516;-63.807;-0.2338;-18.480;6;6
6284;-0.8632;0.1019;-26.716;-10.005;114.944;-51.576;-18.453;0.0722;-21.946;31.084;4;4
6285;42.389;-58.346;12.187;198.138;-81.999;19.593;-46.808;-104.028;11.975;62.182;3;3
6286;226.903;-125.301;73.183;-23.080;-12.130;-115.967;27.028;-48.027;-35.387;59.431;0;0
6287;219.774;-137.550;53.069;-49.698;-40.313;-107.899;0.5755;30.332;-24.356;62.134;0;0
6288;220.914;-160.026;49.825;-24.597;-50.738;-40.038;42.507;-58.362;-24.054;63.160;0;0
6289;21.916;-87.039;0.1298;152.876;-72.445;37.623;-47.203;-49.999;28.493;62.824;3;3
6290;46.034;-137.375;53.859;159.360;-83.552;0.7123;-52.715;-41.403;36.146;65.707;3;3
6291;16.594;-134.998;-140.077;33.479;-10.319;175.187;69.547;-78.225;0.9476;64.991;5;5
6292;12.268;-27.145;17.125;18.868;-0.0479;-86.195;-118.133;156.010;-43.281;79.233;7;7
6293;222.444;-155.979;45.886;-34.613;-17.161;-78.949;57.046;-66.866;-11.833;64.430;0;0
6294;-0.4434;-39.727;-45.305;-25.359;44.315;43.135;118.438;-74.109;-0.1320;-10.308;6;6
6295;-46.576;-0.0494;-82.560;-11.607;154.541;-50.979;-35.681;13.747;0.8670;57.762;4;4
6296;-43.768;-29.909;-38.990;0.4589;-0.1886;-14.988;-17.380;-47.467;192.381;-0.5522;8;8
6297;-54.916;-41.748;-45.183;18.923;19.488;19.036;16.910;-69.368;168.069;-29.191;8;8
6298;11.035;-31.483;-39.060;0.7391;-0.7777;54.705;162.810;-73.940;18.455;-100.372;6;6
6299;-26.314;-52.271;-48.098;179.945;-0.4872;60.590;-70.717;-81.870;0.2677;93.921;3;3
6300;-46.339;-66.926;-64.337;37.175;167.461;-29.273;-54.445;-0.8985;-11.736;100.766;4;4
6301;71.937;-95.811;-64.893;-64.828;63.325;66.471;192.118;-144.062;-0.1454;-25.777;6;6
6302;-58.153;-97.011;-72.899;16.855;51.531;-38.098;-106.718;65.828;82.917;181.182;9;9
6303;-59.596;-93.346;-51.314;16.654;45.844;-29.362;-112.520;101.398;44.320;151.069;9;9
6304;-26.184;-21.602;-34.523;52.328;-40.625;24.739;-18.492;-54.842;130.871;-0.3375;8;8
6305;-0.5529;-63.192;110.566;33.707;-95.482;0.3405;-23.558;16.202;36.370;0.2857;2;2
6306;-25.156;13.476;35.567;33.724;-27.676;-96.957;-149.442;142.333;0.4447;80.113;7;7
6307;-30.535;14.382;50.366;73.423;-45.613;-106.383;-189.349;206.365;-39.098;75.682;7;7
6308;-38.566;141.747;-17.869;-15.702;33.873;-102.952;-42.162;42.742;0.4347;-0.7464;1;1
6309;209.757;-188.399;0.8147;-20.480;-86.332;0.6589;39.599;-55.443;31.549;70.432;0;0
6310;-43.347;146.633;11.299;0.7662;14.978;-101.058;-34.842;28.957;0.2209;-22.617;1;1
6311;12.023;-16.680;316.535;0.7487;-29.375;-148.890;-99.188;-11.229;-21.054;10.933;2;2
6312;-58.397;-89.904;46.836;183.074;-75.752;24.126;-154.275;38.144;62.150;69.397;3;3
6313;-52.119;39.865;-85.671;-64.289;223.392;-62.327;-0.1079;-26.091;-34.826;62.611;4;4
6314;21.504;-97.297;-61.304;84.008;-120.476;247.589;63.827;-211.466;79.721;0.3717;5;5
6315;27.648;-50.000;-55.925;-45.090;50.528;25.989;162.516;-89.091;0.4198;-37.240;6;6
6316;0.1576;-35.546;23.911;89.222;-54.861;-49.203;-176.350;184.114;-58.300;93.732;7;7
6317;-20.623;-15.755;28.314;-21.787;-34.198;-38.308;-26.629;-37.896;149.102;21.663;8;8
6318;-41.649;-52.843;-85.047;28.409;92.288;-65.178;-95.067;49.912;17.630;178.060;9;9
6319;244.556;-193.716;62.302;-28.138;-94.798;-12.980;75.011;-99.294;19.053;49.554;0;0
6320;-23.959;131.606;0.6819;-20.940;25.723;-103.205;-17.759;34.805;-0.0673;-31.651;1;1
6321;40.588;22.204;247.446;-43.014;-23.032;-86.083;-0.7828;-28.335;-41.567;-89.294;2;2
6322;-28.422;-14.974;13.227;175.506;-10.717;41.149;-47.680;-103.278;10.445;0.6361;3;3
6323;-68.430;-48.593;-40.924;12.096;166.814;-12.533;-61.536;0.4526;-17.455;81.126;4;4
6324;-77.510;-93.774;-36.909;60.340;-25.809;247.585;93.226;-174.459;63.096;-49.884;5;5
6325;29.281;-34.178;-27.804;-49.987;37.042;46.402;171.597;-115.733;0.4936;-71.083;6;6
6326;0.1002;-65.919;-10.579;113.935;-91.800;-0.9671;-186.116;247.198;-73.625;90.824;7;7
6327;-13.406;-16.252;0.8690;-51.861;-12.793;-0.3209;22.282;-60.710;134.494;-21.413;8;8
6328;171.860;-101.745;52.143;-18.215;-26.129;-36.244;64.350;-100.363;0.2703;-0.0741;0;0
6329;-15.539;116.717;0.8240;-26.678;18.947;-70.145;-0.7416;24.384;-0.5638;-41.510;1;1
6330;49.832;-29.174;326.325;-28.704;-53.927;-90.995;-76.285;0.6099;-48.822;-60.444;2;2
6331;-0.1555;-78.392;0.7169;197.341;-21.560;80.207;-0.4860;-136.718;-27.922;35.143;3;3
6332;-89.672;-52.017;-66.619;25.240;229.482;-49.117;-37.054;-17.472;-24.304;113.032;4;4
6333;-33.287;-153.718;-113.717;119.459;-86.034;314.940;82.743;-253.286;98.437;46.923;5;5
6334;45.530;-71.396;-66.168;-24.171;34.694;64.791;151.381;-123.752;0.9588;-0.8673;6;6
6335;0.4987;-86.833;17.851;76.076;-93.645;0.4849;-152.924;252.988;-105.056;95.854;7;7
6336;0.3888;-46.046;35.657;-11.450;-39.741;-32.031;-10.672;11.583;92.786;-0.0414;8;8
6337;14.422;-0.4506;179.287;-13.894;-0.5818;-41.340;-45.453;-12.045;-40.958;-35.298;2;2
6338;-14.252;91.666;-0.5330;-12.979;15.130;-55.666;-14.086;28.364;-14.982;-11.053;1;1
6339;-26.484;21.076;24.635;27.075;-14.039;-53.165;-114.017;150.013;-49.735;38.388;7;7
6340;14.289;0.0294;230.511;-0.5144;18.158;-81.086;-26.869;-47.213;-41.265;-57.876;2;2
6341;28.881;-128.570;-58.295;54.527;-63.420;211.369;35.957;-157.157;56.458;33.253;5;5
6342;234.126;-170.060;70.614;-17.181;-85.646;-55.484;28.296;-73.585;28.144;56.422;0;0
6343;22.993;-64.223;36.243;23.203;-89.608;0.7815;-15.998;-54.861;132.667;11.274;8;8
6344;174.744;-169.658;59.704;0.6303;-11.087;-39.778;72.935;-108.102;-0.0859;42.353;0;0
6345;86.402;23.327;295.633;57.726;-76.952;-108.741;-106.194;-78.646;-67.263;10.707;2;2
6346;-18.457;-22.203;31.739;20.015;-29.694;-32.123;-143.366;196.697;-65.155;62.316;7;7
6347;0.0093;-35.228;-11.961;44.330;-13.187;54.941;71.614;-131.233;83.614;-60.188;8;8
6348;-0.8099;-125.360;0.0096;-13.210;-86.535;70.142;13.420;-108.438;237.330;18.279;8;8
6349;17.554;-75.340;54.673;195.268;-85.539;55.432;-25.361;-144.241;31.264;41.133;3;3
6350;13.272;-29.097;-16.591;-16.096;0.7989;40.128;114.279;-81.086;19.949;-60.014;6;6
6351;174.394;-126.520;62.921;-0.4453;-0.7011;-41.469;74.555;-114.141;-17.228;17.193;0;0
6352;72.604;-39.983;188.485;0.7897;45.234;-74.536;-0.4485;-102.973;-67.285;0.4575;2;2
6353;-34.050;-36.323;-43.315;21.118;-0.5068;0.4059;-87.698;199.128;-92.334;81.128;7;7
6354;48.806;-92.392;-24.472;-0.4223;-0.5655;83.408;165.023;-135.554;16.525;-57.286;6;6
6355;19.878;-65.375;-12.844;10.522;0.9178;70.438;185.713;-158.918;34.743;-83.158;6;6
6356;-25.781;115.920;14.921;-0.3116;0.8507;-86.143;-41.038;35.080;-0.3374;-0.5676;1;1
6357;22.291;-41.849;276.273;-20.433;-61.424;-54.843;-55.774;-0.7308;-0.7236;-59.302;2;2
6358;-18.631;-80.393;-14.139;24.124;-15.965;25.182;35.069;-92.631;167.866;-18.182;8;8
6359;13.379;-29.976;78.690;55.865;-111.777;-28.739;-59.741;-42.647;136.086;0.3927;8;8
6360;-17.999;-113.572;-23.336;14.374;-39.059;46.018;-101.550;253.593;-95.448;81.214;7;7
6361;-15.435;0.5067;26.174;22.810;-16.610;-66.930;-129.564;165.983;-45.348;56.256;7;7
6362;-17.588;11.689;-61.073;-39.790;161.024;-52.732;-26.417;0.8651;-38.702;50.616;4;4
6363;16.329;-97.985;-17.787;19.214;-38.059;0.6356;-107.757;230.800;-108.014;94.680;7;7
6364;-0.7438;-77.680;35.167;68.863;-72.947;-0.6427;-146.098;240.559;-98.519;71.983;7;7
6365;-23.097;-74.627;23.281;189.158;-88.990;38.234;-51.101;-67.115;52.215;52.818;3;3
6366;-0.7880;-64.029;33.216;49.830;-69.249;-0.8194;-142.748;222.780;-77.287;71.192;7;7
6367;-49.184;-0.9654;-15.641;14.655;135.270;-27.008;-33.330;-0.7038;-41.345;44.600;4;4
6368;10.017;-51.411;-80.535;44.110;-55.743;153.573;22.340;-86.751;31.539;15.509;5;5
6369;-92.716;-23.707;-63.818;-22.096;167.149;-37.613;0.7909;19.863;-0.2684;51.880;4;4
6370;-0.9814;-35.205;93.280;167.695;-143.355;19.768;-46.936;-47.185;72.781;-25.864;3;3
6371;-53.293;-51.509;86.812;166.966;-64.267;-30.995;-144.295;18.141;78.321;33.652;3;3
6372;0.0938;-40.600;0.8936;17.331;-24.522;-0.3389;20.842;-88.053;115.663;0.1955;8;8
6373;-107.152;-17.478;-37.617;-10.928;171.302;-0.0547;-0.1321;-0.3818;-20.087;24.955;4;4
6374;-31.802;128.571;-14.605;-0.7201;28.097;-89.566;-18.582;29.278;13.243;-31.897;1;1
6375;-73.980;164.132;-26.478;-0.8159;26.147;-73.433;-40.304;17.621;40.525;-29.130;1;1
6376;-66.698;-26.346;-108.531;25.029;101.582;-26.799;-58.034;29.380;12.564;139.589;9;9
6377;-0.8466;17.001;-0.4754;-12.413;0.3142;-43.838;-90.167;111.959;-27.840;56.732;7;7
6378;-91.412;30.130;-39.114;-49.522;211.611;-67.080;-43.362;39.904;-65.380;80.760;4;4
